"","Manufacturer","Model Year","Regulatory Class","Vehicle Type","Production (000)","Production Share","2-Cycle MPG","Real-World MPG","Real-World MPG_City","Real-World MPG_Hwy","Real-World CO2 (g/mi)","Real-World CO2_City (g/mi)","Real-World CO2_Hwy (g/mi)","Weight (lbs)","Footprint (sq. ft.)","Engine Displacement","Horsepower (HP)","Acceleration (0-60 time in seconds)","HP/Engine Displacement","HP/Weight (lbs)","Ton-MPG (Real-World)","Drivetrain - Front","Drivetrain - 4WD","Drivetrain - Rear","Transmission - Manual","Transmission - Automatic","Transmission - Lockup","Transmission - CVT (Hybrid)","Transmission - Other","Fuel Delivery - Carbureted","Fuel Delivery - Gasoline Direct Injection (GDI)","Fuel Delivery - Port Fuel Injection","Fuel Delivery - Throttle Body Injection","Fuel Delivery - Other","Powertrain - Diesel","Powertrain - Electric Vehicle (EV)","Powertrain - Plug-in Hybrid Electric Vehicle (PHEV)","Powertrain - Fuel Cell Vehicle (FCV)","Powertrain - Other (incl. CNG)","Powertrain - Gasoline Hybrid","Powertrain - Gasoline","Turbocharged Engine","Stop/Start","Cylinder Deactivation","Multivalve Engine","Variable Valve Timing","Average Number of Gears","Transmission - CVT (Non-Hybrid)","4 or Fewer Gears","5 Gears","6 Gears","7 Gears","8 Gears","9 or More Gears"
"1752","Mercedes","2005","Car","Sedan/Wagon",167,0.011,25.03811,20.08637,16.79586,23.56982,444.23485,531.29555,378.55748,3868.864,0,201.382,239.3357,7.7564,1.257741,0.061315,39.193,0,0.18,0.82,0.006,0,0.994,0,0,0,0,0.961,0,0.039,0.039,0,0,0,0,0,0.961,0,0,0,1,0.332,5.5,0,0,0.758,0.006,0.236,0,0
"1753","Mercedes","2006","Car","Sedan/Wagon",210,0.014,24.04063,19.35834,16.08875,22.8635,460.28284,553.83388,389.70925,4158.771,0,224.7111,267.0497,7.222,1.206798,0.064549,40.52163,0,0.242,0.758,0.011,0,0.989,0,0,0,0,0.974,0,0.026,0.026,0,0,0,0,0,0.974,0,0,0,1,0.692,6.5,0,0,0.224,0.011,0.766,0,0
"1754","Mercedes","2007","Car","Sedan/Wagon",199,0.013,23.20702,18.77113,15.453,22.3995,474.4517,576.3217,397.6024,4271.827,0,240.9634,294.6432,7.0272,1.237092,0.068637,40.22631,0,0.248,0.752,0.006,0,0.994,0,0,0,0,0.98,0,0.02,0.02,0,0,0,0,0,0.98,0.037,0,0,1,0.384,6.7,0,0,0.162,0.006,0.832,0,0
"1755","Mercedes","2008","Car","Sedan/Wagon",219,0.016,25.25337,20.29979,16.84031,24.02264,438.84602,528.97841,370.8514,3997.505,45.84081,218.7877,268.0829,7.6449,1.225555,0.065156,40.61098,0,0.289,0.711,0.002,0.099,0.899,0,0,0,0,0.979,0,0.021,0.021,0,0,0,0,0,0.979,0.028,0,0,1,0.273,6.6,0,0,0.207,0.002,0.79,0,0
"1756","Mercedes","2009","Car","Sedan/Wagon",136,0.015,25.62333,20.59859,17.04538,24.44229,432.01842,522.06408,364.08924,3930.005,44.64492,212.4872,261.4784,7.5337,1.228785,0.06451,40.50577,0,0.278,0.722,0.001,0.104,0.895,0,0,0,0,0.989,0,0.011,0.011,0,0,0,0,0,0.989,0.017,0,0,1,0.575,6.6,0,0,0.179,0.001,0.82,0,0
"1757","Mercedes","2010","Car","Sedan/Wagon",143,0.013,24.82088,19.98514,16.53384,23.72044,444.68034,537.5036,374.65578,4144.731,47.63038,222.2031,273.465,7.1734,1.235474,0.065254,41.49817,0,0.381,0.619,0.003,0.023,0.974,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0.99,0.003,0,0,1,1,6.9,0,0,0.025,0.003,0.971,0,0
"1758","Mercedes","2011","Car","Sedan/Wagon",156,0.013,25.30359,20.34556,16.87702,24.07873,437.47162,527.52198,369.53889,4140.975,46.29498,218.6184,269.6579,7.2556,1.23936,0.064453,42.31743,0,0.391,0.609,0.002,0.023,0.975,0,0,0,0.008,0.967,0,0.025,0.022,0.003,0,0,0,0.002,0.973,0.032,0,0,0.996,0.995,6.9,0,0.004,0.022,0.002,0.973,0,0
"1759","Mercedes","2012","Car","Sedan/Wagon",162,0.012,28.60893,22.80448,18.78321,27.19692,390.68417,474.34546,327.57127,4049.46,46.46568,190.7872,276.9347,7.106,1.489283,0.067106,46.32948,0,0.349,0.651,0,0.031,0.969,0,0,0,0.742,0.238,0,0.02,0.02,0,0,0,0,0,0.979,0.443,0.02,0.001,1,0.979,6.9,0,0,0.033,0,0.967,0,0
"1760","Mercedes","2013","Car","Sedan/Wagon",195,0.013,30.2122,23.97028,19.8252,28.45907,370.81887,448.4974,312.21927,3915.286,45.33031,185.0399,266.4376,7.3004,1.485373,0.0661,47.01889,0,0.337,0.663,0.001,0.073,0.926,0,0,0,0.916,0.07,0,0.014,0.009,0.005,0,0,0,0.002,0.985,0.473,0.257,0.002,0.995,0.986,6.8,0,0.005,0.069,0.001,0.926,0,0
"1761","Mercedes","2014","Car","Sedan/Wagon",263,0.017,31.386,24.79317,20.69163,29.15252,357.64071,428.8971,303.88589,4055.095,46.60121,187.6234,275.6821,7.0386,1.52565,0.066683,51.33011,0.127,0.355,0.518,0,0.034,0.965,0,0,0,0.944,0.03,0,0.026,0.013,0.014,0,0,0,0.001,0.973,0.489,0.803,0.001,0.986,0.974,6.9,0,0.014,0.021,0,0.965,0,0
"1762","Mercedes","2015","Car","Sedan/Wagon",215,0.013,32.87614,25.69462,21.69449,29.84614,344.76627,408.68752,296.54497,3966.894,47.2893,164.6043,276.0132,6.9926,1.746364,0.06774,51.87156,0.132,0.464,0.404,0,0.05,0.95,0,0,0,0.94,0.04,0,0.019,0.006,0.014,0.001,0,0,0,0.98,0.853,0.921,0,0.986,0.981,6.8,0,0.014,0.036,0,0.948,0,0.002
"1763","Mercedes","2016","Car","Sedan/Wagon",204,0.013,32.96635,25.71735,21.83258,29.70464,344.98965,406.46862,298.61078,3952.253,47.29629,165.4064,273.7727,6.8936,1.726721,0.068073,51.39801,0.109,0.425,0.466,0.004,0.037,0.959,0,0,0,0.981,0.007,0,0.012,0.005,0.006,0.004,0,0,0,0.984,0.799,0.961,0,0.994,0.988,7,0,0.006,0.004,0.031,0.941,0,0.018
"1764","Mercedes","2017","Car","Sedan/Wagon",175,0.01,32.81767,25.85936,21.84381,30.0229,342.51332,405.57498,294.94049,4070.459,48.55679,148.3542,277.8432,6.6794,1.917245,0.067295,53.59988,0.042,0.446,0.512,0,0.02,0.979,0,0,0,0.989,0.003,0,0.009,0,0.009,0.007,0,0,0,0.984,0.991,0.981,0,0.991,0.991,7.9,0,0.009,0,0.012,0.476,0,0.503
"1765","Mercedes","2018","Car","Sedan/Wagon",167,0.01,32.67716,25.85901,21.58667,30.39749,342.80604,410.80423,291.50916,4068.908,48.28944,147.4863,283.743,6.4808,1.932401,0.068732,53.43984,0.137,0.415,0.448,0,0.008,0.992,0,0,0,0.991,0.001,0,0.008,0,0.008,0.005,0,0,0,0.987,0.992,0.995,0.054,0.992,0.992,8.5,0,0.008,0,0,0.218,0,0.774
"1766","Mercedes","2019","Car","Sedan/Wagon",159,0.01,32.14542,25.5484,21.09114,30.39402,347.61929,421.15442,292.14543,4092.612,48.65562,149.7451,295.9659,6.3198,1.96438,0.070881,52.60749,0.129,0.47,0.401,0,0.002,0.998,0,0,0,0.996,0.001,0,0.002,0,0.002,0,0,0,0.065,0.933,0.966,0.935,0.081,0.998,0.998,8.5,0,0.002,0,0,0.219,0,0.779
"1767","Mercedes","2020","Car","Sedan/Wagon",106,0.008,32.12766,25.55655,21.0358,30.50155,347.73645,422.46697,291.3608,4051.948,48.8858,151.5572,304.8621,6.1772,2.003974,0.074013,51.99438,0.131,0.479,0.39,0,0,1,0,0,0,0.998,0.002,0,0,0,0,0,0,0,0.058,0.942,0.961,0.942,0.083,1,1,8.5,0,0,0,0,0.242,0.004,0.755
"1768","Mercedes","2021","Car","Sedan/Wagon",90,0.007,32.77715,25.97827,21.55426,30.73762,342.09356,412.30826,289.12457,4077.212,49.33466,148.3131,310.9836,6.0744,2.091151,0.075014,53.17062,0.1,0.574,0.326,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.231,0.769,0.951,0.769,0.009,1,1,8.6,0,0,0,0,0.202,0.039,0.759
"1769","Mercedes","Prelim. 2022","Car","Sedan/Wagon",0,0,34.67708,27.18039,22.7586,31.84843,318.80466,382.20003,270.98007,4365.334,50.8785,156.4421,325.6967,5.8917,2.009495,0.073328,73.48834,0.18,0.624,0.196,0,0.086,0.914,0,0,0,0.914,0,0,0.086,0,0.086,0,0,0,0.374,0.54,0.804,0.626,0,0.914,0.914,7.6,0,0.086,0,0,0.332,0.007,0.575
"1770","Mercedes","1998","Truck","Truck SUV",39,0.003,21.312,17.4368,15.35307,19.82665,509.66936,578.84195,448.23509,4500,0,195,215,9.7543,1.102564,0.047778,39.23279,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,1,0,0,0,0
"1771","Mercedes","1999","Truck","Truck SUV",52,0.004,20.32824,16.56387,14.67849,18.63886,536.52906,605.44389,476.79946,5000,0,215.5506,231.7566,9.89,1.079865,0.046351,41.46638,0,0.316,0.684,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,1,0,0,0,0
"1772","Hyundai","1994","Car","Sedan/Wagon",112,0.008,32.69866,26.88995,23.76952,30.84187,330.49525,373.88213,288.14728,2665.798,0,98.2046,98.0132,11.2774,0.991542,0.036457,35.9733,1,0,0,0.408,0.011,0.582,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.989,0,4.4,0,0.592,0.408,0,0,0,0
"1773","Hyundai","1995","Car","Sedan/Wagon",143,0.01,30.88201,25.35978,22.08538,29.54204,350.4368,402.39284,300.82551,2812.677,0,110.0741,112.0656,11.1502,1.03121,0.039586,35.89429,1,0,0,0.298,0,0.702,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.899,0,4.3,0,0.702,0.298,0,0,0,0
"1774","Hyundai","1996","Car","Sedan/Wagon",84,0.007,32.69591,26.78697,23.04053,31.57838,331.76579,385.71158,281.42672,2720.394,0,102.2432,108.7869,11.4277,1.060937,0.039667,36.48103,1,0,0,0.286,0,0.714,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.977,0,4.3,0,0.714,0.286,0,0,0,0
"1775","Hyundai","1997","Car","Sedan/Wagon",104,0.007,31.0113,25.35033,21.75128,29.85114,350.56746,408.57359,297.71057,2820.059,0,108.3174,115.9358,11.0817,1.076199,0.040875,35.85616,1,0,0,0.275,0,0.725,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.948,0,4.3,0,0.725,0.275,0,0,0,0
"1776","Hyundai","1998","Car","Sedan/Wagon",90,0.006,30.59201,24.89044,21.42432,29.07301,357.04476,414.80892,305.67867,2830.568,0,108.4255,114.6055,11.5777,1.057924,0.040203,35.33917,1,0,0,0.225,0,0.775,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.964,0,4.2,0,0.775,0.225,0,0,0,0
"1777","Hyundai","1999","Car","Sedan/Wagon",130,0.009,30.4616,24.8014,20.9115,29.58855,358.3265,424.98154,300.35265,2948.388,0,117.6825,126.3107,11.0382,1.066097,0.042388,36.53639,1,0,0,0.247,0,0.753,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.2,0,0.753,0.247,0,0,0,0
"1778","Hyundai","2000","Car","Sedan/Wagon",251,0.016,29.98799,24.35841,20.42714,29.11873,364.84315,435.0585,305.19875,3024.411,0,119.6438,129.7427,10.5466,1.080026,0.042606,36.84423,1,0,0,0.187,0,0.813,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.565,4.2,0,0.813,0.187,0,0,0,0
"1779","Hyundai","2001","Car","Sedan/Wagon",274,0.018,31.01273,25.04297,21.0041,29.79426,354.87003,423.1079,298.27888,3071.863,0,123.1934,132.294,10.2075,1.07715,0.04283,38.41502,1,0,0,0.216,0,0.784,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.472,4.3,0,0.711,0.289,0,0,0,0
"1780","Hyundai","2002","Car","Sedan/Wagon",310,0.02,30.84249,24.81606,20.7623,29.47716,358.11485,428.0355,301.4877,3101.131,0,128.2336,134.9424,10.3529,1.061465,0.043173,38.43829,1,0,0,0.159,0,0.841,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.384,4.2,0,0.78,0.22,0,0,0,0
"1781","Hyundai","2003","Car","Sedan/Wagon",309,0.02,30.05336,24.09872,20.17187,28.48372,368.77481,440.5641,312.00282,3162.441,0,132.6332,140.7764,10.0383,1.067635,0.044281,38.17514,1,0,0,0.161,0,0.839,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.454,4.2,0,0.81,0.19,0,0,0,0
"1782","Hyundai","2004","Car","Sedan/Wagon",294,0.019,29.23799,23.40978,19.4857,27.72184,379.62761,456.07796,320.57751,3247.34,0,139.4528,146.3401,9.9434,1.060511,0.044825,38.06702,1,0,0,0.121,0,0.879,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.378,4.2,0,0.797,0.19,0.013,0,0,0
"1783","Hyundai","2005","Car","Sedan/Wagon",299,0.019,30.16431,23.96994,20.03568,28.13814,370.75603,443.55874,315.83468,3179.397,0,134.0157,142.4381,9.9707,1.073298,0.044561,38.13073,1,0,0,0.123,0,0.877,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.467,4.2,0,0.81,0.189,0.001,0,0,0
"1784","Hyundai","2006","Car","Sedan/Wagon",336,0.023,29.79413,23.79473,19.60973,28.3607,373.48614,453.19334,313.35614,3523.693,0,162.6702,186.3917,8.9623,1.14286,0.051973,41.83374,1,0,0,0.061,0,0.939,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.908,4.5,0,0.504,0.488,0.008,0,0,0
"1785","Hyundai","2007","Car","Sedan/Wagon",284,0.019,32.05338,25.41812,21.1459,29.98878,349.63247,420.27051,296.34413,3383.729,0,149.0678,170.0118,9.4814,1.137515,0.049293,42.9529,1,0,0,0.075,0,0.925,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.461,4.4,0,0.641,0.354,0.005,0,0,0
"1786","Hyundai","2008","Car","Sedan/Wagon",270,0.02,33.77809,26.61769,22.37054,31.06726,333.87573,397.26361,286.05681,3220.368,43.76619,134.5821,152.5708,9.9518,1.132937,0.046743,42.79111,1,0,0,0.081,0,0.919,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.365,4.2,0,0.787,0.211,0.002,0,0,0
"1787","Hyundai","2009","Car","Sedan/Wagon",321,0.035,33.78166,26.69144,22.23616,31.44425,332.95315,399.66432,282.62719,3351.044,44.64954,143.5071,171.4252,9.2219,1.183441,0.050055,44.58719,0.939,0,0.061,0.056,0,0.944,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.7,0,0.379,0.56,0.061,0,0,0
"1788","Hyundai","2010","Car","Sedan/Wagon",314,0.029,35.87188,28.09456,23.78966,32.53612,316.32453,373.56567,273.14261,3184.386,44.6522,132.358,156.9693,9.6537,1.17541,0.048499,44.72648,0.907,0,0.093,0.065,0,0.935,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.03,0,0,1,1,4.5,0,0.614,0.312,0.074,0,0,0
"1789","Hyundai","2011","Car","Sedan/Wagon",467,0.04,36.35915,28.0698,23.01927,33.63731,316.60355,386.06778,264.20071,3395.965,47.09373,140.2016,193.7327,8.308,1.38556,0.056373,47.85896,0.93,0,0.07,0.026,0.025,0.949,0,0,0,0.62,0.38,0,0,0,0,0,0,0,0.025,0.975,0.072,0,0,1,1,5.8,0,0.084,0.024,0.892,0,0,0
"1790","Hyundai","2012","Car","Sedan/Wagon",508,0.038,37.66975,29.45745,24.78914,34.33537,301.68934,358.50383,258.8293,3281.959,46.20715,131.9041,185.8385,8.387,1.411825,0.055674,48.59751,0.92,0,0.08,0.043,0.044,0.913,0,0,0,0.627,0.373,0,0,0,0,0,0,0,0.044,0.956,0.068,0,0,1,1,6.1,0,0.028,0.011,0.9,0,0.061,0
"1791","Hyundai","2013","Car","Sedan/Wagon",932,0.062,38.66929,30.22002,25.44423,35.20487,294.07662,349.27374,252.43669,3216.26,46.04012,126.3688,178.2203,8.4525,1.412505,0.054707,48.79158,0.944,0,0.056,0.04,0.027,0.933,0,0,0,0.514,0.486,0,0,0,0,0,0,0,0.027,0.973,0.063,0,0,1,1,6.1,0,0,0,0.951,0,0.049,0
"1792","Hyundai","2014","Car","Sedan/Wagon",404,0.026,38.01267,29.35392,24.71903,34.19008,302.75347,359.52053,259.9292,3206.062,45.91901,127.0797,176.1845,8.4753,1.393115,0.054317,47.2844,0.96,0,0.04,0.044,0.028,0.928,0,0,0,0.676,0.324,0,0,0,0,0,0,0,0.028,0.972,0.063,0,0,1,1,6.1,0,0,0,0.965,0,0.035,0
"1793","Hyundai","2015","Car","Sedan/Wagon",523,0.032,37.24497,28.89971,24.16708,33.90916,307.51172,367.73171,262.08261,3388.202,47.26476,138.2364,186.7343,8.3755,1.361284,0.054282,49.21192,0.905,0.026,0.069,0.019,0.065,0.916,0,0,0,0.724,0.276,0,0,0,0,0,0,0,0.033,0.967,0.079,0,0,1,1,6.2,0,0,0,0.899,0.012,0.089,0
"1794","Hyundai","2016","Car","Sedan/Wagon",538,0.034,39.8803,30.61303,25.87626,35.51781,290.18913,343.28583,250.13372,3208.614,46.09792,125.3423,168.2121,8.6676,1.351933,0.051996,49.48896,0.959,0.011,0.03,0.029,0.081,0.889,0,0,0,0.683,0.317,0,0,0,0,0.003,0,0,0.038,0.96,0.039,0,0,1,1,6.1,0,0,0,0.958,0.004,0.038,0
"1795","Hyundai","2017","Car","Sedan/Wagon",596,0.036,41.27236,32.08435,27.00095,37.3955,276.80229,328.90582,237.49613,3178.857,46.00905,127.1575,162.7015,8.7879,1.282276,0.050765,51.74472,0.968,0.012,0.02,0.012,0.081,0.907,0,0,0,0.531,0.468,0,0.001,0,0.001,0.003,0,0,0.042,0.954,0.031,0,0,0.999,0.999,6.1,0,0.001,0,0.956,0.011,0.032,0
"1796","Hyundai","2018","Car","Sedan/Wagon",422,0.027,40.94347,31.84539,26.87262,37.01225,278.92481,330.52938,239.99505,3250.703,46.52381,131.0412,168.578,8.694,1.286839,0.051236,52.4491,0.955,0.017,0.028,0.011,0.069,0.92,0,0,0,0.485,0.514,0,0.001,0,0.001,0.003,0,0,0.03,0.967,0.074,0,0,0.999,0.999,6.2,0,0.001,0,0.9,0.036,0.063,0
"1797","Hyundai","2019","Car","Sedan/Wagon",320,0.02,41.71796,32.3432,27.69338,37.0341,273.70958,319.61505,239.07913,3256.093,46.36471,129.2323,168.4693,8.6046,1.303283,0.051072,55.21204,0.928,0.029,0.043,0.02,0.109,0.87,0,0,0,0.569,0.425,0,0.006,0,0.006,0.018,0,0,0.065,0.912,0.099,0.022,0,0.994,0.994,6.2,0,0.006,0,0.889,0.024,0.082,0
"1798","Hyundai","2020","Car","Sedan/Wagon",325,0.024,45.42462,34.59077,29.99599,39.11023,256.09953,295.37915,226.46755,3152.028,45.95448,120.7291,157.2046,8.7391,1.310644,0.049432,56.62758,0.966,0.014,0.021,0.019,0.084,0.245,0,0,0,0.218,0.774,0,0.007,0,0.007,0.009,0,0,0.051,0.933,0.139,0.046,0,0.993,0.993,7.2,0.652,0.007,0,0.101,0.02,0.219,0
"1799","Hyundai","2021","Car","Sedan/Wagon",253,0.019,44.80214,34.43917,29.79674,39.02614,257.52908,297.65284,227.26028,3251.933,46.92302,122.4658,164.5575,8.6503,1.345551,0.049851,57.82045,0.947,0.024,0.029,0.009,0.115,0.339,0,0,0,0.237,0.759,0,0.004,0,0.004,0.007,0,0,0.076,0.913,0.188,0.194,0,0.996,0.996,4,0.537,0.004,0,0.093,0.007,0.359,0
"1800","Hyundai","Prelim. 2022","Car","Sedan/Wagon",0,0,46.55814,35.21324,30.52752,39.82462,246.16439,285.56686,216.43972,3423.452,47.28862,125.9149,178.3028,8.1825,1.364552,0.051178,70.19036,0.883,0.057,0.059,0.015,0.253,0.386,0,0,0,0.303,0.631,0,0.066,0,0.066,0.012,0,0,0.126,0.795,0.199,0.18,0,0.934,0.934,4.8,0.345,0.066,0,0.154,0.014,0.42,0
"1801","Hyundai","2001","Truck","Truck SUV",23,0.002,23.9684,19.30905,16.99564,21.75793,460.25057,522.89874,408.4488,4000,0,162,173,10.4639,1.067901,0.04325,38.61809,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0
"1802","Hyundai","2002","Truck","Truck SUV",36,0.002,23.5476,18.97893,16.45266,21.66992,468.25622,540.15591,410.10756,4000,0,162,173,10.6238,1.067901,0.04325,37.95785,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0
"1803","Hyundai","2003","Truck","Truck SUV",49,0.003,23.29724,18.71494,16.19949,21.3322,474.86137,548.59743,416.6003,4000,0,173.2365,177.8471,10.258,1.034322,0.044462,37.48713,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.2,0,0.78,0.22,0,0,0,0
"1804","Hyundai","2004","Truck","Truck SUV",48,0.003,22.83886,18.27743,15.84389,20.73612,486.22818,560.91038,428.57591,4000,0,183.9858,184.6395,9.9506,1.012319,0.04616,36.63473,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.4,0,0.569,0.431,0,0,0,0
"1805","Hyundai","2005","Truck","Truck SUV",36,0.002,23.01704,18.44626,15.67313,21.2877,481.77779,567.02151,417.47113,4000,0,179.0412,180.0242,10.1025,1.012488,0.045006,36.9137,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.3,0,0.666,0.334,0,0,0,0
"1806","Hyundai","2006","Truck","Truck SUV",14,0.001,22.89637,18.36901,15.5644,21.25884,483.80403,570.98246,418.03785,4208.139,0,183.2302,182.4883,10.327,1.003419,0.043309,38.61744,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.4,0,0.584,0.416,0,0,0,0
"1807","Hyundai","2007","Truck","Truck SUV",50,0.003,24.47767,19.53076,16.68559,22.414,455.02581,532.61539,396.49332,4396.864,0,184.0713,212.7223,9.7444,1.151793,0.048245,42.93975,0,1,0,0.025,0,0.975,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,4.6,0,0.468,0.472,0.06,0,0,0
"1808","Hyundai","2008","Truck","Truck SUV",37,0.003,24.55441,19.67818,16.55999,22.93623,451.61705,536.65496,387.46565,4425.463,47.16873,189.5143,217.971,9.6439,1.147603,0.049154,43.57037,0,1,0,0.003,0,0.997,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.577,4.7,0,0.431,0.431,0.138,0,0,0
"1809","Hyundai","2009","Truck","Truck SUV",29,0.003,24.87678,19.8963,16.82204,23.07795,446.66594,528.29493,385.08618,4468.721,46.96273,183.8539,213.4502,9.6539,1.1582,0.047734,44.45667,0,1,0,0.004,0,0.996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.505,4.5,0,0.492,0.484,0.025,0,0,0
"1810","Hyundai","2010","Truck","Truck SUV",30,0.003,29.18862,23.04121,19.8086,26.27606,385.70019,448.64361,338.21655,3944.251,46.91491,173.2518,211.336,8.9085,1.216917,0.053439,45.48748,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1811","Hyundai","2011","Truck","Truck SUV",48,0.004,28.65852,22.45286,19.54863,25.28688,395.80709,454.60991,351.44707,3910.779,46.70133,178.4545,219.5907,8.6452,1.22578,0.055937,43.90991,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1812","Hyundai","2012","Truck","Truck SUV",46,0.003,28.51,22.46269,19.4495,25.43539,395.63382,456.92699,349.39511,3841.346,46.38158,170.8534,209.2364,8.8282,1.219936,0.054242,43.12172,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1813","Hyundai","2013","Truck","Truck SUV",38,0.003,28.09619,22.23085,18.90893,25.62723,399.75987,469.98958,346.77957,3843.451,47.00135,172.6276,230.3224,8.2872,1.315299,0.059176,42.6172,0.266,0.734,0,0,0,1,0,0,0,0.477,0.523,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1814","Hyundai","2014","Truck","Truck SUV",38,0.003,27.34893,21.43701,18.53464,24.30861,414.56336,479.48064,365.59067,3968.37,47.53289,178.0054,245.9716,8.0368,1.368237,0.061344,42.42405,0.335,0.665,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1815","Hyundai","2015","Truck","Truck SUV",42,0.003,27.49009,21.45946,18.74214,24.09482,414.12967,474.17208,368.83452,3934,47.02611,168.7209,230.9804,8.3911,1.355423,0.057892,42.07553,0.242,0.758,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1816","Hyundai","2016","Truck","Truck SUV",20,0.001,26.3517,20.63802,17.69374,23.60064,430.61309,502.26801,376.55763,4340.867,49.2,201.3782,290,7.366,1.440076,0.067008,44.79138,0.494,0.506,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1817","Hyundai","2017","Truck","Truck SUV",59,0.004,26.3972,20.68381,17.70143,23.69553,429.65976,502.04994,375.04963,4342.033,49.2,201.3782,290,7.3616,1.440076,0.066989,44.91627,0.522,0.478,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1818","Hyundai","2018","Truck","Truck SUV",22,0.001,26.3311,20.62821,17.66146,23.62155,430.81787,503.18612,376.22429,4330.727,49.2,201.3782,290,7.3462,1.440076,0.067172,44.67628,0.547,0.453,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1819","Hyundai","2019","Truck","Truck SUV",11,0.001,26.37126,20.66645,17.67947,23.68524,430.02071,502.67344,375.2125,4334.017,49.2,201.3782,290,7.3428,1.440076,0.067119,44.79,0.581,0.419,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1820","Hyundai","2020","Truck","Truck SUV",79,0.006,28.23479,22.34544,19.16047,25.54929,397.70969,463.81945,347.83742,4500,53.5,231.8901,291,7.0052,1.254905,0.064667,50.30473,0.459,0.541,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,0,0,0,0,0,1,0
"1821","Hyundai","2021","Truck","Truck SUV",134,0.01,29.19519,22.74397,19.96497,25.41243,390.74089,445.12965,349.71078,4452.668,52.40325,205.4263,279.948,7.2532,1.389201,0.062589,50.83157,0.243,0.757,0,0,0.112,0.888,0,0,0,0.656,0.344,0,0,0,0,0,0,0,0.034,0.966,0.237,0.344,0,1,1,7.9,0,0,0,0.034,0,0.966,0
